title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
"[한국공식몰] 스포츠리서치 rTG 오메가3 트리플 스트렝스 알래스카산 명태 30정, 2개",https://smartstore.naver.com/main/products/12037278845,https://shopping-phinf.pstatic.net/main_8958178/89581789537.2.jpg,48000,,블루존 스토어,89581789537,3,스포츠리서치,스포츠리서치,식품,건강식품,영양제,오메가3
"키즈텐 알티지 오메가3 알래스카 순도80% 키즈 초등학생 비타민D 젤리 30구미, 4개",https://smartstore.naver.com/main/products/11676157684,https://shopping-phinf.pstatic.net/main_8922066/89220668151.4.jpg,90750,,키즈텐,89220668151,3,키즈텐,알피바이오,식품,건강식품,영양제,오메가3
"종근당 20100 초임계 알티지 오메가3 833mg x 30캡슐, 6개",https://search.shopping.naver.com/catalog/51929511650,https://shopping-phinf.pstatic.net/main_5192951/51929511650.20241213220554.jpg,59340,,네이버,51929511650,1,종근당,콜마비앤에이치,식품,건강식품,영양제,오메가3
"닥터린 브이 알티지 오메가3 757mg x 30캡슐, 4개",https://search.shopping.naver.com/catalog/51929226724,https://shopping-phinf.pstatic.net/main_5192922/51929226724.20241213205116.jpg,53180,,네이버,51929226724,1,닥터린,노바렉스,식품,건강식품,영양제,오메가3
"[+멤버십 10%적립] 종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU 60캡슐, 5개",https://smartstore.naver.com/main/products/12236379753,https://shopping-phinf.pstatic.net/main_8978089/89780890469.12.jpg,67000,,종근당건강,89780890469,2,프로메가,종근당건강,식품,건강식품,영양제,오메가3
"종근당건강 프로메가 알티지 오메가3 듀얼 60캡슐, 5개",https://smartstore.naver.com/main/products/8304079386,https://shopping-phinf.pstatic.net/main_8584857/85848579709.92.jpg,50500,,종근당건강,85848579709,3,프로메가,서흥,식품,건강식품,영양제,오메가3
"영롱 아쿠아 글로우 오메가3 700mg x 60캡슐, 1개",https://search.shopping.naver.com/catalog/57152040476,https://shopping-phinf.pstatic.net/main_5715204/57152040476.20251010141711.jpg,55000,,네이버,57152040476,1,영롱,케이지앤에프,식품,건강식품,영양제,오메가3
담백하루 초임계 알티지 RTG 오메가3 효능 에센스 1000 고약사 단백하루 혈행개선,https://smartstore.naver.com/main/products/7515865914,https://shopping-phinf.pstatic.net/main_8506036/85060366236.3.jpg,25700,,초이진스,85060366236,2,담백하루,알피바이오,식품,건강식품,영양제,오메가3
"유니시티 오메가 라이프3 리졸브 673mg x 120캡슐, 1개",https://search.shopping.naver.com/catalog/51929175431,https://shopping-phinf.pstatic.net/main_5192917/51929175431.20241213204719.jpg,35470,,네이버,51929175431,1,유니시티,,식품,건강식품,영양제,오메가3
"뉴로랩스 초임계 식물성 알티지 오메가3 727mg x 30캡슐, 1개",https://search.shopping.naver.com/catalog/55108765070,https://shopping-phinf.pstatic.net/main_5510876/55108765070.20250702103727.jpg,37000,,네이버,55108765070,1,뉴로랩스,비오팜,식품,건강식품,영양제,오메가3
"프로메가 식물성 알티지 오메가3 듀얼 450mg x 60캡슐, 3개",https://search.shopping.naver.com/catalog/51929544366,https://shopping-phinf.pstatic.net/main_5192954/51929544366.20241213221634.jpg,46950,,네이버,51929544366,1,프로메가,서흥,식품,건강식품,영양제,오메가3
"내츄럴플러스 굿앤키즈 맛있는 알티지 오메가3 츄어블 1000mg x 90캡슐, 1개",https://search.shopping.naver.com/catalog/51929519255,https://shopping-phinf.pstatic.net/main_5192951/51929519255.20260209095333.jpg,13930,,네이버,51929519255,1,내츄럴플러스,알피바이오,식품,건강식품,영양제,오메가3
